Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3818976855, 952, 0, 0, 1017, 0, 9, 0, 19, 0, 0
3818977872, 1002, 0, 1, 1004, 0, 9, 0, 20, 0, 0
3818978876, 1003, 0, 0, 1005, 0, 9, 0, 20, 0, 0
3818979881, 952, 0, 57, 1026, 275, 9, 60, 19, 0, 290
3818980907, 751, 1, 205, 1026, 636, 9, 108, 15, 0, 1364
3818981933, 850, 0, 157, 1047, 681, 9, 122, 17, 0, 2011
3818982980, 850, 0, 139, 1017, 615, 9, 122, 17, 0, 2074
3818983997, 851, 0, 145, 1027, 622, 9, 122, 17, 0, 2074
3818985024, 850, 0, 145, 1018, 613, 9, 122, 17, 0, 2074
3818986042, 850, 0, 150, 1037, 628, 9, 122, 17, 0, 2074
3818987079, 850, 1, 145, 1018, 611, 9, 122, 17, 0, 2074
3818988097, 851, 1, 145, 1033, 622, 9, 122, 17, 0, 2074
3818989130, 850, 0, 142, 1019, 620, 9, 122, 17, 0, 2074
3818990149, 852, 1, 141, 1021, 621, 9, 122, 17, 0, 2074
3818991171, 852, 0, 142, 1022, 621, 9, 122, 17, 0, 2074
3818992193, 850, 0, 135, 1020, 614, 9, 121, 17, 0, 2043
3818993213, 850, 0, 138, 1026, 605, 9, 119, 17, 0, 2023
3818994239, 850, 0, 126, 1029, 613, 9, 119, 17, 0, 2023
3818995269, 850, 1, 140, 1029, 610, 9, 119, 17, 0, 2023
3818996298, 853, 0, 142, 1025, 603, 9, 119, 17, 1, 2023
3818997323, 850, 0, 135, 1021, 606, 9, 119, 17, 1, 2023
3818998344, 850, 0, 139, 1016, 603, 9, 119, 17, 1, 2023
3818999360, 851, 0, 143, 1018, 605, 9, 119, 17, 1, 2023
3819000378, 850, 0, 140, 1026, 600, 9, 121, 17, 1, 2031
3819001404, 850, 1, 132, 1024, 607, 9, 121, 17, 1, 2057
3819002428, 852, 1, 138, 1027, 612, 9, 121, 17, 1, 2057
3819003455, 851, 0, 142, 1023, 620, 9, 122, 17, 1, 2061
3819004478, 850, 0, 158, 1034, 625, 9, 124, 17, 1, 2102
3819005512, 850, 0, 149, 1031, 618, 9, 125, 17, 1, 2111
3819006543, 852, 0, 164, 1050, 646, 9, 128, 17, 1, 2153
3819007593, 850, 0, 159, 1040, 644, 9, 128, 17, 1, 2176
3819008633, 850, 0, 163, 1026, 653, 9, 130, 17, 1, 2200
3819009659, 851, 0, 150, 1027, 637, 9, 131, 17, 1, 2216
3819010686, 851, 0, 171, 1039, 662, 9, 133, 17, 1, 2248
3819011725, 851, 0, 156, 1024, 655, 9, 135, 17, 1, 2280
3819012749, 851, 0, 178, 1041, 678, 9, 137, 17, 1, 2324
3819013790, 851, 0, 153, 1020, 687, 9, 139, 17, 1, 2354
3819014810, 851, 0, 158, 1034, 668, 9, 140, 17, 1, 2369
3819015844, 851, 0, 162, 1030, 697, 9, 140, 17, 1, 2380
3819016874, 852, 0, 148, 1030, 610, 9, 140, 17, 1, 2064
3819017904, 850, 0, 145, 1025, 579, 8, 119, 17, 1, 2013
3819018929, 851, 1, 138, 1026, 565, 8, 118, 17, 1, 1994
3819019956, 850, 0, 143, 1028, 570, 8, 118, 17, 1, 1992
3819020984, 850, 1, 141, 1029, 572, 8, 118, 17, 1, 2006
3819022013, 851, 0, 149, 1040, 596, 8, 119, 17, 1, 2022
3819023053, 851, 0, 153, 1034, 595, 8, 124, 17, 1, 2067
3819024087, 850, 0, 159, 1030, 610, 8, 125, 17, 1, 2122
3819025117, 851, 1, 157, 1039, 604, 8, 125, 17, 1, 2109
3819026156, 850, 1, 140, 1030, 604, 8, 125, 17, 1, 2111
3819027186, 851, 0, 158, 1029, 600, 8, 123, 17, 1, 2088
3819028215, 850, 0, 167, 1034, 608, 8, 124, 17, 1, 2102
3819029250, 801, 0, 173, 1007, 590, 8, 125, 16, 1, 1987
3819030257, 852, 1, 164, 1050, 633, 8, 126, 17, 1, 2138
3819031307, 850, 1, 181, 1051, 635, 8, 130, 17, 1, 2167
3819032358, 851, 0, 173, 1041, 642, 8, 133, 17, 1, 2236
3819033399, 850, 1, 172, 1051, 660, 8, 131, 17, 1, 2223
3819034450, 850, 0, 163, 1048, 659, 8, 130, 17, 1, 2209
3819035498, 850, 2, 155, 1057, 651, 8, 131, 17, 1, 2214
3819036555, 851, 0, 155, 1046, 614, 8, 129, 17, 1, 2138
3819037601, 850, 0, 151, 1048, 623, 7, 124, 17, 1, 2083
3819038649, 850, 2, 156, 1055, 609, 7, 122, 17, 1, 2066
3819039704, 850, 1, 150, 1043, 601, 7, 123, 17, 1, 2076
3819040747, 850, 0, 161, 1052, 613, 7, 124, 17, 1, 2095
3819041799, 852, 0, 150, 1034, 600, 7, 125, 17, 1, 2096
3819042833, 850, 0, 166, 1047, 630, 7, 127, 17, 1, 2141
3819043880, 850, 0, 158, 1031, 620, 7, 126, 17, 1, 2134
3819044911, 850, 0, 147, 1032, 624, 7, 128, 17, 1, 2158
3819045943, 852, 1, 164, 1041, 632, 7, 130, 17, 1, 2186
3819046984, 850, 1, 150, 1027, 624, 7, 130, 17, 1, 2178
3819048011, 850, 1, 153, 1043, 641, 7, 129, 17, 1, 2188
3819049054, 850, 0, 159, 1036, 629, 7, 131, 17, 1, 2199
3819050090, 852, 1, 147, 1027, 652, 7, 133, 17, 1, 2259
3819051117, 851, 1, 151, 1033, 656, 7, 135, 17, 1, 2276
3819052151, 850, 3, 148, 1028, 648, 7, 137, 17, 1, 2320
3819053179, 851, 0, 151, 1028, 676, 7, 137, 17, 1, 2323
3819054207, 851, 0, 155, 1026, 671, 7, 139, 17, 1, 2344
3819055233, 851, 0, 159, 1031, 685, 7, 140, 17, 1, 2375
3819056264, 850, 0, 172, 1040, 681, 7, 140, 17, 1, 2371
3819057304, 850, 1, 158, 1032, 679, 7, 140, 17, 1, 2357
3819058337, 850, 0, 158, 1031, 674, 7, 141, 17, 1, 2377
3819059368, 851, 0, 152, 1025, 676, 7, 141, 17, 1, 2392
3819060393, 850, 0, 156, 1030, 695, 7, 142, 17, 1, 2403
3819061423, 851, 0, 161, 1025, 698, 7, 146, 17, 1, 2447
3819062448, 850, 0, 160, 1028, 709, 7, 147, 17, 1, 2487
3819063476, 850, 0, 170, 1039, 717, 7, 146, 17, 1, 2482
3819064515, 850, 0, 154, 1031, 701, 7, 146, 17, 1, 2456
3819065546, 850, 1, 163, 1036, 690, 7, 145, 17, 1, 2458
3819066582, 852, 0, 152, 1032, 705, 7, 145, 17, 1, 2393
3819067614, 850, 1, 153, 1023, 678, 6, 140, 17, 1, 2361
3819068637, 851, 0, 170, 1039, 713, 6, 141, 17, 0, 2385
3819069676, 850, 0, 169, 1041, 713, 6, 141, 17, 0, 2372
3819070717, 850, 0, 159, 1028, 700, 6, 141, 17, 0, 2377
3819071745, 850, 1, 163, 1028, 683, 6, 141, 17, 0, 2393
3819072773, 850, 0, 155, 1030, 694, 6, 141, 17, 0, 2397
3819073803, 850, 0, 153, 1020, 696, 6, 141, 17, 0, 2394
3819074823, 850, 0, 154, 1024, 677, 6, 140, 17, 0, 2364
3819075847, 850, 0, 156, 1027, 681, 6, 139, 17, 0, 2351
3819076874, 851, 0, 142, 1027, 660, 6, 138, 17, 0, 2335
3819077901, 850, 1, 151, 1045, 701, 6, 138, 17, 0, 2341
3819078946, 850, 1, 172, 1049, 676, 6, 137, 17, 0, 2304
3819079995, 850, 0, 165, 1037, 685, 6, 137, 17, 0, 2320
3819081032, 851, 0, 151, 1034, 688, 6, 138, 17, 0, 2335
3819082066, 850, 0, 144, 1028, 670, 6, 139, 17, 0, 2353
3819083094, 851, 1, 145, 1021, 686, 6, 139, 17, 0, 2363
3819084116, 850, 0, 170, 1032, 684, 6, 141, 17, 0, 2382
3819085149, 850, 1, 161, 1032, 689, 6, 141, 17, 0, 2387
3819086181, 850, 0, 157, 1024, 689, 6, 143, 17, 0, 2425
3819087205, 850, 1, 147, 1036, 639, 5, 131, 17, 0, 2181
3819088241, 851, 1, 168, 1039, 666, 5, 132, 17, 1, 2222
3819089280, 850, 0, 144, 1033, 651, 5, 129, 17, 1, 2177
3819090313, 850, 0, 145, 1027, 659, 5, 128, 17, 1, 2159
3819091340, 851, 0, 143, 1031, 640, 5, 127, 17, 1, 2147
3819092371, 850, 0, 142, 1025, 631, 5, 127, 17, 1, 2136
3819093396, 852, 0, 154, 1044, 637, 5, 125, 17, 1, 2118
3819094440, 850, 1, 143, 1037, 622, 5, 126, 17, 1, 2135
3819095477, 850, 1, 152, 1032, 603, 5, 128, 17, 1, 2164
3819096509, 850, 0, 141, 1031, 635, 5, 130, 17, 1, 2190
3819097540, 852, 1, 146, 1038, 654, 5, 133, 17, 1, 2246
3819098578, 851, 0, 148, 1018, 665, 5, 137, 17, 1, 2295
3819099596, 851, 0, 148, 1026, 683, 5, 138, 17, 1, 2342
3819100622, 850, 0, 159, 1037, 682, 5, 137, 17, 1, 2326
3819101659, 851, 0, 149, 1029, 667, 5, 137, 17, 1, 2322
3819102688, 851, 0, 155, 1026, 663, 5, 138, 17, 1, 2338
3819103714, 850, 0, 152, 1023, 691, 5, 140, 17, 1, 2365
3819104737, 850, 0, 166, 1030, 677, 5, 141, 17, 1, 2386
3819105767, 850, 0, 165, 1030, 680, 5, 140, 17, 1, 2376
3819106797, 850, 0, 154, 1039, 695, 5, 141, 17, 1, 2380
3819107836, 850, 0, 151, 1028, 700, 5, 141, 17, 1, 2385
3819108865, 850, 0, 156, 1027, 666, 5, 141, 17, 1, 2384
3819109892, 850, 0, 162, 1036, 706, 5, 141, 17, 1, 2395
3819110928, 851, 0, 155, 1026, 687, 5, 142, 17, 1, 2380
3819111954, 851, 0, 157, 1031, 666, 5, 139, 17, 1, 2349
3819112985, 851, 0, 163, 1035, 691, 5, 139, 17, 1, 2361
3819114020, 852, 1, 156, 1028, 672, 5, 138, 17, 1, 2331
3819115048, 851, 1, 159, 1026, 677, 5, 140, 17, 1, 2355
3819116074, 850, 1, 154, 1023, 658, 5, 139, 17, 1, 2356
3819117098, 851, 0, 137, 1019, 625, 5, 139, 17, 1, 2193
3819118117, 851, 0, 141, 1024, 610, 4, 127, 17, 1, 2159
3819119141, 852, 0, 141, 1021, 620, 4, 131, 17, 1, 2204
3819120162, 851, 0, 150, 1023, 632, 4, 133, 17, 1, 2241
3819121185, 850, 0, 156, 1028, 643, 4, 134, 17, 1, 2247
3819122213, 850, 0, 161, 1027, 649, 4, 135, 17, 1, 2285
3819123240, 850, 1, 161, 1031, 660, 4, 137, 17, 1, 2305
3819124271, 851, 1, 145, 1032, 659, 4, 140, 17, 1, 2353
3819125303, 850, 0, 145, 1026, 653, 4, 140, 17, 1, 2368
3819126329, 850, 0, 165, 1041, 682, 4, 141, 17, 1, 2394
3819127370, 850, 1, 165, 1037, 674, 4, 141, 17, 1, 2396
3819128407, 850, 0, 156, 1030, 661, 4, 140, 17, 1, 2370
3819129437, 851, 2, 148, 1033, 692, 4, 138, 17, 0, 2335
3819130470, 850, 0, 153, 1033, 675, 4, 138, 17, 0, 2342
3819131503, 850, 0, 158, 1035, 712, 4, 140, 17, 0, 2350
3819132538, 850, 0, 162, 1029, 664, 4, 138, 17, 0, 2339
3819133567, 851, 0, 159, 1032, 675, 4, 138, 17, 0, 2316
3819134599, 851, 0, 159, 1032, 670, 4, 141, 17, 0, 2344
3819135631, 853, 0, 172, 1046, 701, 4, 141, 17, 0, 2387
3819136678, 850, 1, 171, 1031, 658, 4, 142, 17, 0, 2391
3819137709, 851, 0, 159, 1027, 697, 4, 142, 17, 0, 2401
3819138736, 850, 0, 163, 1033, 677, 4, 141, 17, 0, 2381
3819139769, 850, 0, 148, 1025, 679, 4, 140, 17, 0, 2379
3819140794, 850, 2, 156, 1037, 701, 4, 141, 17, 0, 2383
3819141831, 851, 1, 161, 1037, 695, 4, 141, 17, 0, 2384
3819142868, 850, 0, 155, 1026, 649, 4, 139, 17, 0, 2354
3819143894, 850, 0, 155, 1033, 668, 4, 139, 17, 0, 2320
3819144927, 850, 0, 150, 1030, 655, 4, 135, 17, 0, 2288
3819145957, 850, 0, 157, 1035, 676, 4, 137, 17, 0, 2308
3819146992, 851, 1, 144, 1038, 626, 4, 137, 17, 0, 2133
3819148030, 851, 1, 129, 1035, 595, 3, 120, 17, 0, 2018
3819149066, 850, 0, 134, 1039, 558, 3, 117, 17, 1, 1978
3819150105, 851, 0, 130, 1033, 614, 3, 119, 17, 1, 1995
3819151138, 850, 0, 124, 1033, 585, 3, 119, 17, 1, 1999
3819152171, 851, 0, 146, 1028, 595, 3, 119, 17, 1, 2002
3819153199, 851, 2, 140, 1035, 611, 3, 121, 17, 1, 2046
3819154234, 850, 1, 153, 1033, 607, 3, 124, 17, 1, 2093
3819155267, 850, 0, 142, 1033, 609, 3, 126, 17, 1, 2130
3819156300, 850, 0, 141, 1034, 601, 3, 126, 17, 1, 2121
3819157334, 851, 1, 143, 1032, 583, 3, 124, 17, 1, 2100
3819158366, 850, 1, 146, 1040, 610, 3, 126, 17, 1, 2105
3819159406, 851, 0, 161, 1037, 614, 3, 128, 17, 1, 2154
3819160443, 851, 0, 157, 1033, 635, 3, 129, 17, 1, 2182
3819161476, 850, 0, 140, 1029, 599, 3, 127, 17, 1, 2129
3819162505, 851, 1, 159, 1041, 618, 3, 127, 17, 1, 2128
3819163546, 851, 0, 147, 1032, 592, 3, 125, 17, 1, 2111
3819164578, 850, 2, 156, 1033, 601, 3, 125, 17, 1, 2098
3819165611, 850, 1, 157, 1038, 601, 3, 124, 17, 1, 2080
3819166649, 851, 1, 145, 1042, 589, 3, 123, 17, 1, 2062
3819167691, 850, 0, 145, 1026, 592, 3, 123, 17, 1, 2077
3819168717, 850, 0, 132, 1030, 597, 3, 122, 17, 1, 2061
3819169747, 850, 0, 140, 1036, 590, 3, 122, 17, 1, 2058
3819170783, 851, 1, 138, 1032, 585, 3, 123, 17, 1, 2069
3819171815, 850, 0, 128, 1019, 585, 3, 123, 17, 1, 2084
3819172834, 851, 0, 147, 1045, 616, 3, 124, 17, 1, 2092
3819173879, 851, 0, 147, 1027, 582, 3, 126, 17, 1, 2111
3819174906, 850, 1, 139, 1031, 624, 3, 128, 17, 1, 2157
3819175937, 851, 0, 136, 1025, 620, 3, 129, 17, 1, 2174
3819176962, 850, 1, 143, 1034, 611, 3, 127, 17, 1, 2149
3819177996, 850, 1, 146, 1041, 613, 3, 128, 17, 1, 2164
3819179037, 850, 0, 152, 1031, 619, 3, 129, 17, 1, 2179
3819180068, 851, 1, 147, 1043, 619, 3, 130, 17, 1, 2187
3819181111, 850, 0, 149, 1045, 637, 3, 129, 17, 1, 2182
3819182156, 850, 0, 149, 1048, 629, 3, 130, 17, 1, 2204
3819183204, 852, 1, 144, 1042, 623, 3, 128, 17, 1, 2165
3819184246, 850, 0, 145, 1044, 614, 3, 130, 17, 1, 2182
3819185290, 851, 1, 136, 1041, 625, 3, 130, 17, 1, 2184
3819186331, 851, 0, 143, 1045, 634, 3, 129, 17, 1, 2181
3819187376, 850, 0, 141, 1049, 641, 3, 129, 17, 1, 2172
